,Company,Short Name,Date,Target Price,Recommendation,Commentary,Date next Day,Date after 3 Months,Date after 6 Months,Date after 9 Months,Date after 12 Months,Start Price,One Day after,Price after 3 Months,Price after 6 Months,Price after 9 Months,tp_reached_after_3_months,tp_reached_after_6_months,tp_reached_after_9_months,provided_arguments,Max Price after 3 Months,Min Price after 3 Months,Min Price after 6 Months,Min Price after 9 Months,Max Price after 6 Months,Max Price after 9 Months,Basic Intensifier,Strong Intensifier,Formal Intensifier
595,"PayPal Holdings, Inc.",PYPL,2023-08-15,255.1,Sell,"With ongoing issues like supply chain disruptions strong demand, PYPL expected underperform payments space. Analysts suggest selling, target price 255.1.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(59.470001220703125, 59.470001220703125)","(59.68000030517578, 59.68000030517578)",64.44000244140625,65.81999969482422,67.91999816894531,False,False,False,"{""Supply Chain"": ""negative"", ""Demand"": ""positive""}",64.44000244140625,50.38999938964844,55.400001525878906,57.47999954223633,65.81999969482422,67.91999816894531,0,0,0
596,"PayPal Holdings, Inc.",PYPL,2023-09-15,298.91,Sell,"PYPL's challenges expansion international markets impact cost management payments led analysts issue sell recommendation, targeting 298.91.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(64.20999908447266, 64.20999908447266)",64.20999908447266,64.20999908447266,65.81999969482422,67.91999816894531,False,False,False,"{""International Expansion"": ""negative"", ""Cost Management"": ""negative"", ""Payments"": ""neutral""}",64.20999908447266,50.38999938964844,56.130001068115234,60.6349983215332,65.81999969482422,67.91999816894531,0,0,0
597,"PayPal Holdings, Inc.",PYPL,2023-10-15,177.42,Hold,"PYPL faces uncertainties new market opportunities challenges expansion international markets, leading analysts recommend holding now. While long-term prospects payments remain strong, near-term outlook warrants caution. Target price: 177.42.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,55.75,"(57.0, 57.0)",63.08000183105469,67.0,67.91999816894531,False,False,False,"{""Market Opportunities"": ""neutral"", ""International Expansion"": ""neutral"", ""Payment Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",63.08000183105469,50.38999938964844,56.130001068115234,57.810001373291016,67.0,67.91999816894531,0,0,0
598,"PayPal Holdings, Inc.",PYPL,2023-11-15,340.23,Hold,"Despite promising growth environmental regulations, concerns rising raw material costs suggest hold PYPL. The company's performance payments likely depend well navigates issues. Hold recommendation, target price 340.23.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(58.25, 58.25)","(56.81999969482422, 56.81999969482422)",65.81999969482422,67.91999816894531,67.94000244140625,False,False,False,"{""Environmental Regulations"": ""positive"", ""Raw Material Costs"": ""negative"", ""Company Performance"": ""neutral""}",65.81999969482422,55.400001525878906,57.47999954223633,57.220001220703125,67.91999816894531,67.94000244140625,0,0,0
599,"PayPal Holdings, Inc.",PYPL,2023-12-15,248.46,Sell,"PYPL struggling supply chain disruptions cost management, likely limit growth payments sector. Analysts recommend selling, target price 248.46.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(61.2599983215332, 61.2599983215332)",61.2599983215332,65.81999969482422,67.91999816894531,73.16000366210938,False,False,False,"{""Supply Chain"": ""negative"", ""Cost Management"": ""negative"", ""Growth"": ""negative""}",65.81999969482422,56.130001068115234,60.6349983215332,57.220001220703125,67.91999816894531,73.16000366210938,0,0,0
600,American Express Company,AXP,2023-01-15,181.45,Sell,"With ongoing issues like regulatory pressure environmental regulations, AXP expected underperform financial services space. Analysts suggest selling, target price 181.45.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,152.19947814941406,152.19947814941406,177.18502807617188,172.19224548339844,175.21348571777344,False,False,False,"{""Regulatory Issues"": ""negative"", ""Environmental Regulations"": ""negative"", ""Financial Performance"": ""negative""}",177.18502807617188,143.49319458007812,145.08399963378906,142.7472381591797,172.19224548339844,175.21348571777344,0,0,0
601,American Express Company,AXP,2023-02-15,284.73,Hold,"AXP faces uncertainties supply chain disruptions challenges geopolitical tensions, leading analysts recommend holding now. While long-term prospects financial services remain strong, near-term outlook warrants caution. Target price: 284.73.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(176.5400848388672, 176.5400848388672)","(173.8725128173828, 173.8725128173828)",176.5400848388672,175.21348571777344,161.15036010742188,False,False,False,"{""Supply Chain"": ""negative"", ""Geopolitical Tensions"": ""negative"", ""Financial Services"": ""positive"", ""Near-term Outlook"": ""negative""}",176.5400848388672,145.08399963378906,145.55477905273438,139.6379852294922,175.21348571777344,161.15036010742188,0,0,0
602,American Express Company,AXP,2023-03-15,130.32,Hold,"AXP faces uncertainties rising raw material costs challenges new market opportunities, leading analysts recommend holding now. While long-term prospects financial services remain strong, near-term outlook warrants caution. Target price: 130.32.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(156.15692138671875, 156.15692138671875)","(157.05592346191406, 157.05592346191406)",171.77053833007812,175.21348571777344,178.37417602539062,True,True,True,"{""Raw Material Costs"": ""negative"", ""Market Opportunities"": ""positive"", ""Financial Services"": ""positive"", ""Near-term Outlook"": ""negative""}",171.77053833007812,145.08399963378906,154.291015625,139.6379852294922,175.21348571777344,178.37417602539062,0,0,0
603,American Express Company,AXP,2023-04-15,351.63,Sell,"AXP's challenges technological innovation impact cost management financial services led analysts issue sell recommendation, targeting 351.63.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,160.07984924316406,160.07984924316406,172.19224548339844,175.21348571777344,187.5752868652344,False,False,False,"{""Technological Innovation"": ""negative"", ""Cost Management"": ""negative"", ""Financial Services"": ""neutral""}",172.19224548339844,145.08399963378906,142.7472381591797,139.6379852294922,175.21348571777344,187.5752868652344,0,0,0
604,American Express Company,AXP,2023-05-15,252.81,Sell,"AXP struggling cost management investment research development, likely limit growth financial services sector. Analysts recommend selling, target price 252.81.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(147.11416625976562, 147.11416625976562)","(145.55477905273438, 145.55477905273438)",175.21348571777344,161.15036010742188,210.69378662109372,False,False,False,"{""Cost Management"": ""negative"", ""Research Development"": ""negative"", ""Financial Services"": ""negative""}",175.21348571777344,145.55477905273438,139.6379852294922,157.16810607910156,161.15036010742188,210.69378662109372,0,0,0
605,American Express Company,AXP,2023-06-15,228.92,Buy,"AXP benefiting supply chain disruptions technological innovation. This positions company growth, especially strong tailwinds financial services. Analysts recommend buy, target price 228.92.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(170.4661102294922, 170.4661102294922)","(168.89688110351562, 168.89688110351562)",175.21348571777344,178.37417602539062,221.48971557617188,False,False,False,"{""Supply Chain"": ""positive"", ""Technological Innovation"": ""positive"", ""Financial Services"": ""positive""}",175.21348571777344,154.291015625,139.6379852294922,178.2366485595703,178.37417602539062,221.48971557617188,0,0,0
606,American Express Company,AXP,2023-07-15,233.47,Hold,"AXP's performance financial services steady, risks surrounding shift consumer preferences regulatory pressure make advisable hold now. The target price set 233.47.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,170.63731384277344,170.63731384277344,175.21348571777344,187.5752868652344,227.1404571533203,False,False,False,"{""Financial Performance"": ""neutral"", ""Consumer Preferences"": ""negative"", ""Regulatory Pressure"": ""negative""}",175.21348571777344,142.7472381591797,139.6379852294922,178.2366485595703,187.5752868652344,227.1404571533203,0,0,0
607,American Express Company,AXP,2023-08-15,184.51,Sell,"AXP's challenges shift consumer preferences impact shift consumer preferences financial services led analysts issue sell recommendation, targeting 184.51.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(159.339599609375, 159.339599609375)","(158.20782470703125, 158.20782470703125)",161.15036010742188,210.69378662109372,240.9508209228516,False,True,True,"{""Consumer Preferences"": ""neutral"", ""Financial Services"": ""neutral""}",161.15036010742188,139.6379852294922,157.16810607910156,209.0679626464844,210.69378662109372,240.9508209228516,0,0,0
608,American Express Company,AXP,2023-09-15,398.26,Buy,"AXP's continued growth strong demand solid execution strong demand make compelling buy. The financial services sector set expansion, analysts set target price 398.26.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(161.15036010742188, 161.15036010742188)",161.15036010742188,178.37417602539062,221.48971557617188,241.7264862060547,False,False,False,"{""Demand"": ""positive"", ""Execution"": ""positive"", ""Growth"": ""positive""}",178.37417602539062,139.6379852294922,178.2366485595703,216.28890991210935,221.48971557617188,241.7264862060547,0,0,0
609,American Express Company,AXP,2023-10-15,294.4,Sell,"AXP's challenges partnership key suppliers impact increased competition financial services led analysts issue sell recommendation, targeting 294.4.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,149.31216430664062,"(150.98216247558594, 150.98216247558594)",187.5752868652344,227.1404571533203,243.3640899658203,False,False,False,"{""Partnership Challenges"": ""negative"", ""Competition"": ""negative"", ""Financial Services"": ""neutral""}",187.5752868652344,139.6379852294922,178.2366485595703,216.28890991210935,227.1404571533203,243.3640899658203,0,0,0
610,American Express Company,AXP,2023-11-15,184.76,Hold,"AXP's performance financial services steady, risks surrounding new market opportunities technological innovation make advisable hold now. The target price set 184.76.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(157.54359436035156, 157.54359436035156)","(157.16810607910156, 157.16810607910156)",210.69378662109372,240.9508209228516,252.38052368164065,True,True,True,"{""Financial Services"": ""neutral"", ""Market Opportunities"": ""positive"", ""Technological Innovation"": ""positive"", ""Risk Management"": ""negative""}",210.69378662109372,157.16810607910156,209.0679626464844,220.95278930664065,240.9508209228516,252.38052368164065,0,0,0
611,American Express Company,AXP,2023-12-15,178.3,Buy,"With strong focus investment research development cost management, AXP expected outperform financial services sector. The company's innovative approach strong demand makes top pick, analysts set buy rating target 178.3.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(178.37417602539062, 178.37417602539062)",178.37417602539062,221.48971557617188,241.7264862060547,259.1628112792969,True,True,True,"{""Research Development"": ""positive"", ""Cost Management"": ""positive"", ""Innovative Approach"": ""positive"", ""Financial Services"": ""neutral""}",221.48971557617188,178.2366485595703,216.28890991210935,225.33120727539065,241.7264862060547,259.1628112792969,0,0,0
612,Bristol-Myers Squibb Company,BMY,2023-01-15,187.0,Sell,"With ongoing issues like geopolitical tensions cost management, BMY expected underperform pharmaceuticals space. Analysts suggest selling, target price 187.0.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,67.17205047607422,67.17205047607422,69.04335021972656,65.94100189208984,60.99549102783203,False,False,False,"{""Geopolitical Tensions"": ""negative"", ""Cost Management"": ""negative"", ""Pharmaceuticals Space"": ""negative""}",69.04335021972656,60.87265396118164,58.3664436340332,53.45703506469727,65.94100189208984,60.99549102783203,0,0,0
613,Bristol-Myers Squibb Company,BMY,2023-02-15,116.4,Sell,"BMY's challenges technological innovation impact cost management pharmaceuticals led analysts issue sell recommendation, targeting 116.4.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(66.2086181640625, 66.2086181640625)","(65.63426208496094, 65.63426208496094)",66.2086181640625,63.671348571777344,59.22394561767578,False,False,False,"{""Technological Innovation"": ""negative"", ""Cost Management"": ""negative"", ""Pharmaceuticals"": ""neutral""}",66.2086181640625,60.87265396118164,56.68914413452149,47.73629379272461,63.671348571777344,59.22394561767578,0,0,0
614,Bristol-Myers Squibb Company,BMY,2023-03-15,384.57,Buy,"With strong focus labor shortages expansion international markets, BMY expected outperform pharmaceuticals sector. The company's innovative approach cost management makes top pick, analysts set buy rating target 384.57.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(62.51235580444336, 62.51235580444336)","(62.16032409667969, 62.16032409667969)",66.0717544555664,61.79399871826172,55.7468376159668,False,False,False,"{""Labor Shortages"": ""negative"", ""International Expansion"": ""positive"", ""Cost Management"": ""positive""}",66.0717544555664,59.50568008422852,55.62433624267578,46.14667510986328,61.79399871826172,55.7468376159668,0,0,0
615,Bristol-Myers Squibb Company,BMY,2023-04-15,309.5,Sell,"BMY struggling supply chain disruptions growth digital services, likely limit growth pharmaceuticals sector. Analysts recommend selling, target price 309.5.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,65.80088806152344,65.80088806152344,65.94100189208984,60.99549102783203,54.608795166015625,False,False,False,"{""Supply Chain"": ""negative"", ""Digital Services"": ""positive"", ""Pharmaceuticals"": ""negative""}",65.94100189208984,58.3664436340332,53.45703506469727,46.14667510986328,60.99549102783203,54.608795166015625,0,0,0
616,Bristol-Myers Squibb Company,BMY,2023-05-15,377.12,Sell,"The outlook BMY dim due cost management supply chain disruptions, company's prospects pharmaceuticals remain uncertain. Analysts recommend selling, target price 377.12.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(63.671348571777344, 63.671348571777344)","(62.59724426269531, 62.59724426269531)",63.671348571777344,59.22394561767578,50.29315948486328,False,False,False,"{""Cost Management"": ""negative"", ""Supply Chain"": ""negative"", ""Pharmaceuticals"": ""neutral""}",63.671348571777344,56.68914413452149,47.73629379272461,46.14667510986328,59.22394561767578,50.29315948486328,0,0,0
617,Bristol-Myers Squibb Company,BMY,2023-06-15,272.93,Hold,"BMY's performance pharmaceuticals steady, risks surrounding partnership key suppliers new market opportunities make advisable hold now. The target price set 272.93.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(60.40232849121094, 60.40232849121094)","(61.79399871826172, 61.79399871826172)",61.79399871826172,55.7468376159668,52.3826904296875,False,False,False,"{""Performance"": ""neutral"", ""Partnership Risks"": ""negative"", ""Market Opportunities"": ""positive""}",61.79399871826172,55.62433624267578,46.14667510986328,46.20076370239258,55.7468376159668,52.3826904296875,0,0,0
618,Bristol-Myers Squibb Company,BMY,2023-07-15,387.56,Buy,"BMY benefiting shift consumer preferences growth digital services. This positions company growth, especially strong tailwinds pharmaceuticals. Analysts recommend buy, target price 387.56.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,58.3664436340332,58.3664436340332,60.99549102783203,54.608795166015625,52.3826904296875,False,False,False,"{""Consumer Preferences"": ""positive"", ""Growth"": ""positive"", ""Pharmaceuticals"": ""positive""}",60.99549102783203,53.45703506469727,46.14667510986328,46.20076370239258,54.608795166015625,52.3826904296875,0,0,0
619,Bristol-Myers Squibb Company,BMY,2023-08-15,208.08,Buy,"BMY demonstrated solid performance, driven environmental regulations expanding presence pharmaceuticals. The company's investment new market opportunities adds potential upside. Buy recommendation target price 208.08.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(58.18741226196289, 58.18741226196289)","(57.41472244262695, 57.41472244262695)",59.22394561767578,50.29315948486328,52.3826904296875,False,False,False,"{""Performance"": ""positive"", ""Regulations"": ""positive"", ""Market Opportunities"": ""positive"", ""Investment"": ""positive""}",59.22394561767578,47.73629379272461,46.14667510986328,42.539737701416016,50.29315948486328,52.3826904296875,0,0,0
620,Bristol-Myers Squibb Company,BMY,2023-09-15,354.73,Hold,"BMY faces uncertainties technological innovation challenges shift consumer preferences, leading analysts recommend holding now. While long-term prospects pharmaceuticals remain strong, near-term outlook warrants caution. Target price: 354.73.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(55.62433624267578, 55.62433624267578)",55.62433624267578,55.7468376159668,52.3826904296875,52.218994140625,False,False,False,"{""Technological Innovation"": ""negative"", ""Consumer Preferences"": ""negative"", ""Pharmaceuticals"": ""positive"", ""Near-term Outlook"": ""negative""}",55.7468376159668,46.14667510986328,46.20076370239258,39.208255767822266,52.3826904296875,52.218994140625,0,0,0
621,Bristol-Myers Squibb Company,BMY,2023-10-15,304.61,Sell,"With ongoing issues like increased competition strong demand, BMY expected underperform pharmaceuticals space. Analysts suggest selling, target price 304.61.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,53.75211715698242,"(54.418418884277344, 54.418418884277344)",54.608795166015625,52.3826904296875,47.8681640625,False,False,False,"{""Competition"": ""negative"", ""Demand"": ""positive""}",54.608795166015625,46.14667510986328,46.20076370239258,39.02317428588867,52.3826904296875,47.8681640625,0,0,0
622,Bristol-Myers Squibb Company,BMY,2023-11-15,140.81,Sell,"BMY's challenges growth digital services impact strong demand pharmaceuticals led analysts issue sell recommendation, targeting 140.81.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(49.08794784545898, 49.08794784545898)","(48.39308547973633, 48.39308547973633)",50.29315948486328,52.3826904296875,49.89151382446289,False,False,False,"{""Growth Challenges"": ""negative"", ""Digital Services"": ""negative"", ""Pharmaceuticals Demand"": ""positive""}",50.29315948486328,46.14667510986328,42.539737701416016,39.02317428588867,52.3826904296875,49.89151382446289,0,0,0
623,Bristol-Myers Squibb Company,BMY,2023-12-15,351.16,Buy,"BMY benefiting shift consumer preferences market volatility. This positions company growth, especially strong tailwinds pharmaceuticals. Analysts recommend buy, target price 351.16.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(48.440677642822266, 48.440677642822266)",48.440677642822266,52.3826904296875,52.218994140625,49.96073913574219,False,False,False,"{""Market Trends"": ""positive"", ""Growth Prospects"": ""positive"", ""Pharmaceuticals"": ""positive""}",52.3826904296875,46.20076370239258,39.208255767822266,39.02317428588867,52.218994140625,49.96073913574219,0,0,0
624,Phillips 66,PSX,2023-01-15,316.86,Hold,"PSX faces uncertainties geopolitical tensions challenges labor shortages, leading analysts recommend holding now. While long-term prospects energy remain strong, near-term outlook warrants caution. Target price: 316.86.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,96.75163269042967,96.75163269042967,104.69610595703124,98.9438247680664,120.30147552490234,False,False,False,"{""Geopolitical Risks"": ""negative"", ""Labor Issues"": ""negative"", ""Energy Prospects"": ""positive"", ""Market Outlook"": ""negative""}",104.69610595703124,88.7278823852539,87.08808135986328,94.98076629638672,98.9438247680664,120.30147552490234,0,0,0
625,Phillips 66,PSX,2023-02-15,109.2,Buy,"With strong focus geopolitical tensions strong demand, PSX expected outperform energy sector. The company's innovative approach new market opportunities makes top pick, analysts set buy rating target 109.2.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(100.15103912353516, 100.15103912353516)","(98.52645874023438, 98.52645874023438)",101.72309112548828,111.8594207763672,120.30147552490234,False,True,True,"{""Geopolitical Tensions"": ""positive"", ""Market Opportunities"": ""positive"", ""Innovative Approach"": ""positive""}",101.72309112548828,87.56114959716797,87.08808135986328,105.69454193115234,111.8594207763672,120.30147552490234,0,0,0
626,Phillips 66,PSX,2023-03-15,200.88,Buy,"PSX benefiting partnership key suppliers regulatory pressure. This positions company growth, especially strong tailwinds energy. Analysts recommend buy, target price 200.88.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(88.83222961425781, 88.83222961425781)","(90.16020965576172, 90.16020965576172)",100.98322296142578,120.30147552490234,127.10041046142578,False,False,False,"{""Partnership"": ""positive"", ""Regulatory"": ""negative"", ""Growth"": ""positive"", ""Energy"": ""positive""}",100.98322296142578,87.16276550292969,87.08808135986328,105.69454193115234,120.30147552490234,127.10041046142578,0,0,0
627,Phillips 66,PSX,2023-04-15,257.14,Buy,"PSX benefiting market volatility cost management. This positions company growth, especially strong tailwinds energy. Analysts recommend buy, target price 257.14.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,100.79351806640624,100.79351806640624,98.9438247680664,120.30147552490234,132.6099395751953,False,False,False,"{""Market Volatility"": ""positive"", ""Cost Management"": ""positive"", ""Company Growth"": ""positive"", ""Energy"": ""positive""}",98.9438247680664,87.08808135986328,94.98076629638672,106.57540893554688,120.30147552490234,132.6099395751953,0,0,0
628,Phillips 66,PSX,2023-05-15,340.61,Buy,"PSX demonstrated solid performance, driven cost management expanding presence energy. The company's investment geopolitical tensions adds potential upside. Buy recommendation target price 340.61.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(89.3729019165039, 89.3729019165039)","(87.16276550292969, 87.16276550292969)",111.8594207763672,120.30147552490234,143.83416748046875,False,False,False,"{""Cost Management"": ""positive"", ""Geopolitical Risk"": ""negative"", ""Investment"": ""positive"", ""Presence Expansion"": ""positive""}",111.8594207763672,87.08808135986328,105.69454193115234,110.9039077758789,120.30147552490234,143.83416748046875,0,0,0
629,Phillips 66,PSX,2023-06-15,148.76,Buy,"PSX's continued growth growth digital services solid execution growth digital services make compelling buy. The energy sector set expansion, analysts set target price 148.76.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(93.0435562133789, 93.0435562133789)","(93.14905548095705, 93.14905548095705)",120.30147552490234,127.10041046142578,156.47390747070312,False,False,True,"{""Digital Services"": ""positive"", ""Energy Sector"": ""positive"", ""Solid Execution"": ""positive""}",120.30147552490234,87.08808135986328,105.69454193115234,124.71683502197266,127.10041046142578,156.47390747070312,0,0,0
630,Phillips 66,PSX,2023-07-15,166.86,Buy,"PSX demonstrated solid performance, driven growth digital services expanding presence energy. The company's investment investment research development adds potential upside. Buy recommendation target price 166.86.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,96.3425750732422,96.3425750732422,120.30147552490234,132.6099395751953,169.93405151367188,False,False,True,"{""Performance"": ""positive"", ""Digital Services"": ""positive"", ""Energy"": ""positive"", ""Research Development"": ""positive""}",120.30147552490234,94.98076629638672,106.57540893554688,124.71683502197266,132.6099395751953,169.93405151367188,0,0,0
631,Phillips 66,PSX,2023-08-15,243.86,Sell,"PSX's challenges labor shortages impact supply chain disruptions energy led analysts issue sell recommendation, targeting 243.86.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(108.78099822998048, 108.78099822998048)","(108.6275405883789, 108.6275405883789)",120.30147552490234,143.83416748046875,169.93405151367188,False,False,False,"{""Labor Shortages"": ""negative"", ""Supply Chain"": ""negative"", ""Energy"": ""negative""}",120.30147552490234,105.69454193115234,110.9039077758789,137.9564208984375,143.83416748046875,169.93405151367188,0,0,0
632,Phillips 66,PSX,2023-09-15,266.03,Sell,"PSX struggling rising raw material costs regulatory pressure, likely limit growth energy sector. Analysts recommend selling, target price 266.03.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(117.15550994873048, 117.15550994873048)",117.15550994873048,127.10041046142578,156.47390747070312,169.93405151367188,False,False,False,"{""Raw Material Costs"": ""negative"", ""Regulatory Pressure"": ""negative"", ""Energy Sector"": ""negative""}",127.10041046142578,105.69454193115234,124.71683502197266,134.88748168945312,156.47390747070312,169.93405151367188,0,0,0
633,Phillips 66,PSX,2023-10-15,338.74,Sell,"PSX struggling geopolitical tensions partnership key suppliers, likely limit growth energy sector. Analysts recommend selling, target price 338.74.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,107.05939483642578,"(108.20162963867188, 108.20162963867188)",132.6099395751953,169.93405151367188,158.2351531982422,False,False,False,"{""Geopolitical Risk"": ""negative"", ""Partnership"": ""positive"", ""Energy Sector"": ""negative""}",132.6099395751953,106.57540893554688,124.71683502197266,131.71388244628906,169.93405151367188,158.2351531982422,0,0,0
634,Phillips 66,PSX,2023-11-15,324.23,Buy,"PSX's continued growth partnership key suppliers solid execution market volatility make compelling buy. The energy sector set expansion, analysts set target price 324.23.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(111.79286193847656, 111.79286193847656)","(110.9039077758789, 110.9039077758789)",143.83416748046875,169.93405151367188,145.9553680419922,False,False,False,"{""Growth Partnership"": ""positive"", ""Market Volatility"": ""neutral"", ""Execution"": ""positive"", ""Sector Expansion"": ""positive""}",143.83416748046875,110.9039077758789,137.9564208984375,130.5535430908203,169.93405151367188,145.9553680419922,0,0,0
635,Phillips 66,PSX,2023-12-15,126.52,Hold,"Despite promising growth expansion international markets, concerns regulatory pressure suggest hold PSX. The company's performance energy likely depend well navigates issues. Hold recommendation, target price 126.52.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(126.86593627929688, 126.86593627929688)",126.86593627929688,156.47390747070312,169.93405151367188,145.9553680419922,True,True,True,"{""Growth Expansion"": ""positive"", ""Regulatory Pressure"": ""negative"", ""Company Performance"": ""neutral"", ""Energy Dependence"": ""neutral""}",156.47390747070312,124.71683502197266,134.88748168945312,125.0,169.93405151367188,145.9553680419922,0,0,0
636,Ford Motor Company,F,2023-01-15,117.65,Hold,"Despite promising growth strong demand, concerns cost management suggest hold F. The company's performance automotive likely depend well navigates issues. Hold recommendation, target price 117.65.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,10.90450668334961,10.90450668334961,12.276143074035645,14.16342067718506,13.074637413024902,False,False,False,"{""Growth Prospects"": ""positive"", ""Cost Management"": ""negative"", ""Company Performance"": ""neutral"", ""Industry Trends"": ""neutral""}",12.276143074035645,10.188519477844238,10.38035774230957,10.959721565246582,14.16342067718506,13.074637413024902,0,0,0
637,Ford Motor Company,F,2023-02-15,296.65,Sell,"With ongoing issues like rising raw material costs technological innovation, F expected underperform automotive space. Analysts suggest selling, target price 296.65.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(11.783321380615234, 11.783321380615234)","(11.765095710754396, 11.765095710754396)",11.920018196105955,14.16342067718506,11.78986358642578,False,False,False,"{""Raw Material Costs"": ""negative"", ""Technological Innovation"": ""negative"", ""Automotive Space"": ""negative""}",11.920018196105955,10.188519477844238,10.38035774230957,9.11289405822754,14.16342067718506,11.78986358642578,0,0,0
638,Ford Motor Company,F,2023-03-15,249.29,Sell,"F's challenges geopolitical tensions impact new market opportunities automotive led analysts issue sell recommendation, targeting 249.29.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(10.671515464782717, 10.671515464782717)","(10.771759033203123, 10.771759033203123)",13.33299160003662,14.16342067718506,11.761880874633787,False,False,False,"{""Geopolitical Risks"": ""negative"", ""Market Opportunities"": ""positive"", ""Automotive Performance"": ""positive""}",13.33299160003662,10.188519477844238,10.959721565246582,9.11289405822754,14.16342067718506,11.761880874633787,0,0,0
639,Ford Motor Company,F,2023-04-15,126.13,Sell,"F struggling cost management labor shortages, likely limit growth automotive sector. Analysts recommend selling, target price 126.13.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,11.40968132019043,11.40968132019043,14.16342067718506,13.074637413024902,11.79371166229248,False,False,False,"{""Cost Management"": ""negative"", ""Labor Shortages"": ""negative"", ""Automotive Sector"": ""negative""}",14.16342067718506,10.38035774230957,10.959721565246582,9.11289405822754,13.074637413024902,11.79371166229248,0,0,0
640,Ford Motor Company,F,2023-05-15,117.33,Hold,"While F continues show resilience strong demand, impact new market opportunities automotive could limit upside potential near term. Analysts recommend holding, target price 117.33.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(10.74021053314209, 10.74021053314209)","(10.38035774230957, 10.38035774230957)",14.16342067718506,11.78986358642578,12.295774459838867,False,False,False,"{""Demand"": ""positive"", ""Market Opportunities"": ""neutral"", ""Upside Potential"": ""negative""}",14.16342067718506,10.38035774230957,9.11289405822754,9.624427795410156,11.78986358642578,12.295774459838867,0,0,0
641,Ford Motor Company,F,2023-06-15,273.56,Sell,"With ongoing issues like strong demand regulatory pressure, F expected underperform automotive space. Analysts suggest selling, target price 273.56.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(13.33299160003662, 13.33299160003662)","(13.30531120300293, 13.30531120300293)",14.16342067718506,11.761880874633787,12.394065856933594,False,False,False,"{""Demand"": ""negative"", ""Regulatory Pressure"": ""negative"", ""Automotive Space"": ""negative""}",14.16342067718506,10.959721565246582,9.11289405822754,10.410674095153809,11.761880874633787,12.394065856933594,0,0,0
